objID,specobjID,z,zErr,petroMag_u,petroMagErr_u,extinction_u,petroMag_g,petroMagErr_g,extinction_g,petroMag_r,petroMagErr_r,extinction_r,petroMag_i,petroMagErr_i,extinction_i,petroMag_z,petroMagErr_z,extinction_z
587731186205196493,109716225084358656,0.085854,0,20.567194,0.171261,0.14679,18.456514,0.013122,0.108006,17.528709,0.009672169,0.078335,17.097155,0.010945,0.059399,16.746752,0.024321,0.042115
587731186205261834,109434740309753856,0.147114,0,19.52142,0.12737,0.151454,17.816334,0.010732,0.111439,16.88168,0.007488276,0.080825,16.420933,0.008049383,0.061287,16.146963,0.024891,0.043453
587731186205261900,109434740343308288,0.040538,0,17.416473,0.01435,0.155437,16.484459,0.006137687,0.114369,16.156353,0.007948163,0.08295,15.885982,0.008534961,0.062899,15.718252,0.013395,0.044596
587731186205261927,109716225432485888,0.039515,0,16.934801,0.04378,0.154133,15.271898,0.003792308,0.11341,14.517089,0.003089566,0.082254,14.147852,0.00355794,0.062371,13.979856,0.012492,0.044222
587731186205261977,109434740368474112,0.147143,0,19.408138,0.143684,0.152723,18.173828,0.01819,0.112372,17.569717,0.018049,0.081502,17.223375,0.019663,0.0618,17.153524,0.078386,0.043817
587731186205261993,109434740347502592,0.098082,0,19.988394,0.188252,0.152429,18.351877,0.016234,0.112156,17.493399,0.012583,0.081345,16.978079,0.012591,0.061681,16.687172,0.039082,0.043733
587731186205262009,109434740326531072,0.039154,0,19.638105,0.186149,0.156709,18.329916,0.021515,0.115305,17.684727,0.01918,0.083629,17.293795,0.023633,0.063413,16.999777,0.068998,0.044961
587731186205327475,109716225075970048,0.039324,0,19.7773,0.20081,0.156357,17.786753,0.038332,0.115046,16.928997,0.027534,0.083441,16.47237,0.025317,0.063271,16.148281,0.037219,0.04486
587731186205327484,109434740360085504,0.039734,0,18.019545,0.056328,0.150154,16.965631,0.012685,0.110482,16.663195,0.008895315,0.080131,16.496162,0.012202,0.060761,16.427366,0.046719,0.04308
587731186205327497,109716225440874496,0.039756,0,19.448944,0.128367,0.148049,18.067255,0.01426,0.108933,17.34749,0.011676,0.079007,16.959841,0.013473,0.059909,16.780235,0.046944,0.042476
587731186205327504,109434740305559552,0.156405,0,19.057487,0.142555,0.15477,17.608599,0.014436,0.113878,16.738314,0.009899898,0.082594,16.255213,0.011488,0.062628,15.907448,0.03505,0.044404
587731186205327525,109716224904003584,0.108777,0,20.211622,0.208746,0.153802,18.45779,0.022211,0.113166,17.476435,0.014938,0.082078,17.053381,0.017944,0.062237,16.770605,0.039496,0.044127
587731186205327541,109434740364279808,0.072589,0,19.08679,0.11422,0.150626,17.943815,0.016265,0.110829,17.36694,0.017289,0.080383,16.949354,0.016488,0.060952,16.783203,0.060642,0.043215
587731186205393049,109716225419902976,0.104153,0,20.002981,0.177854,0.147531,18.091047,0.015361,0.108552,17.200466,0.012234,0.078731,16.746584,0.012277,0.059699,16.445284,0.030177,0.042328
587731186205393108,109716224908197888,0.103859,0,19.701998,0.226656,0.132554,18.42292,0.050201,0.097532,17.492165,0.029404,0.070738,17.054232,0.029626,0.053639,16.585133,0.068173,0.03803
587731186205458554,109716224945946624,0.096901,0,19.328659,0.152024,0.134995,17.944296,0.016312,0.099328,17.247917,0.013782,0.072041,16.869358,0.016252,0.054627,16.705694,0.059129,0.038731
587731186205458563,109716224883032064,0.103576,0,19.085405,0.066173,0.131302,18.061258,0.01048,0.096611,17.584221,0.011016,0.07007,17.260391,0.013087,0.053132,17.123259,0.047013,0.037671
587731186205458585,109716225600258048,0.064325,0,18.574482,0.097915,0.135201,17.042963,0.055778,0.09948,16.230394,0.132948,0.072151,15.803078,0.243705,0.05471,15.471985,0.037278,0.03879
587731186205458618,109716224744620032,0.064282,0,18.636147,0.115423,0.13289,17.486021,0.017757,0.097779,17.064533,0.018293,0.070918,16.81846,0.023134,0.053775,16.654692,0.079305,0.038127
587731186205458630,109716225587675136,0.085582,0,19.286827,0.065934,0.132798,18.091549,0.009429786,0.097711,17.404144,0.008029122,0.070868,17.036364,0.009152887,0.053737,16.759186,0.02757,0.0381
587731186205458652,109716224711065600,0.065172,0,19.009916,0.154715,0.140131,17.879059,0.023184,0.103107,17.590372,0.026635,0.074782,17.36927,0.037083,0.056705,17.281898,0.136323,0.040204
587731186205524063,109716224765591552,0.063424,0,19.254219,0.178542,0.138632,18.048029,0.027672,0.102004,17.46949,0.018851,0.073982,17.238787,0.032001,0.056098,17.230585,0.124229,0.039774
587731186205524066,109716225596063744,0.148277,0,20.917961,0.715251,0.135978,18.595556,0.03362,0.100052,17.651804,0.023305,0.072566,17.315413,0.028219,0.055024,16.962893,0.083187,0.039013
587731186205524071,109716224740425728,0.064156,0,19.285046,0.087246,0.142693,17.196211,0.027092,0.104993,16.285753,0.0238,0.076149,15.85472,0.023083,0.057742,15.500044,0.025068,0.04094
587731186205524093,109716224769785856,0.064717,0,19.54361,0.131553,0.145198,18.13748,0.017503,0.106835,17.388756,0.016319,0.077486,17.007793,0.016598,0.058755,16.708422,0.04196,0.041658
587731186205524102,109716225763835904,0.063532,0,17.835047,0.061008,0.134303,15.993767,0.005061609,0.098819,15.051256,0.003789472,0.071672,14.597175,0.004180434,0.054347,14.314649,0.010546,0.038532
587731186205524133,109716224706871296,0.23408,0,20.556364,0.574455,0.143625,18.630194,0.037515,0.105678,17.199587,0.017737,0.076646,16.725508,0.018254,0.058119,16.287819,0.051289,0.041207
587731186205524137,109716225772224512,0.065623,0,20.006403,0.403311,0.139751,17.699203,0.021107,0.102828,16.786667,0.019173,0.074579,16.212803,0.017639,0.056551,15.871636,0.039161,0.040095
587731186205524149,109716225784807424,0.065968,0,18.251499,0.085376,0.139282,16.730516,0.008228205,0.102482,15.975648,0.006991638,0.074329,15.564823,0.007683462,0.056361,15.325129,0.025366,0.039961
587731186205589586,109716225830944768,0.063114,0,18.345236,0.103359,0.133373,17.382971,0.015954,0.098135,16.87768,0.019036,0.071176,16.556171,0.019859,0.05397,16.478947,0.077817,0.038266
587731186205589602,109998151208796160,0.064496,0,18.753902,0.080795,0.135322,17.009468,0.006902581,0.099569,16.209328,0.006117828,0.072216,15.845848,0.006689577,0.054759,15.570521,0.019003,0.038825
587731186205589654,109716224572653568,0.068048,0,18.829769,0.09283,0.139556,17.828323,0.01424,0.102684,17.36677,0.01481,0.074475,17.054773,0.018895,0.056472,16.801828,0.06315,0.040039
587731186205655151,109716224610402304,0.062263,0,18.995008,0.080031,0.138161,17.594345,0.013517,0.101657,16.973228,0.01106,0.07373,16.588995,0.011162,0.055907,16.435259,0.032125,0.039639
587731186205655176,109716224513933312,0.127698,0,19.694855,0.147765,0.140103,18.268688,0.015817,0.103086,17.349831,0.01122,0.074767,16.958893,0.012651,0.056693,16.584778,0.03676,0.040196
587731186205655202,109716225914830848,0.038672,0,20.124928,0.213032,0.133327,18.442274,0.020069,0.098101,17.582359,0.014855,0.071151,17.170683,0.015978,0.053952,16.837048,0.045478,0.038252
587731186205655240,109716225935802368,0.15378,0,19.418436,0.259017,0.13392,17.688578,0.021296,0.098537,16.837807,0.015609,0.071467,16.430546,0.018376,0.054191,16.350931,0.06788,0.038422
587731186205720699,109716224505544704,0.064357,0,19.159359,0.092618,0.134767,17.402403,0.008096137,0.09916,16.480434,0.005924932,0.071919,16.05913,0.006590197,0.054534,15.766475,0.018195,0.038665
587731186205720728,109716224522321920,0.173521,0,19.989298,0.187356,0.135822,18.24592,0.016038,0.099937,17.11618,0.011013,0.072482,16.660282,0.012397,0.054961,16.369967,0.029925,0.038968
587731186205720748,109998151229767680,0.213868,0,20.650358,0.425167,0.132695,19.006161,0.035364,0.097636,17.683857,0.013529,0.070814,17.187069,0.018448,0.053696,16.946548,0.061098,0.038071
587731186205720783,109998151192018944,0.127939,0,18.824587,0.075032,0.131126,17.839085,0.011865,0.096482,17.426357,0.010515,0.069976,17.091125,0.016038,0.053061,17.200029,0.073054,0.037621
587731186205786204,109716225919025152,0.043026,0,19.186722,0.069952,0.11967,18.201229,0.011449,0.088052,17.763512,0.012093,0.063863,17.458689,0.015115,0.048425,17.405256,0.05704,0.034334
587731186205786214,109716225939996672,0.032847,0,16.908993,0.045522,0.126404,15.398792,0.004950463,0.093007,14.760147,0.003720658,0.067457,14.407948,0.004979772,0.05115,14.257998,0.017909,0.036266
587731186205786224,109716224442630144,0.064091,0,19.00164,0.093519,0.127197,18.054424,0.015767,0.09359,17.358938,0.013313,0.067879,16.940308,0.016439,0.051471,16.723309,0.04621,0.036494
587731186205786250,109716224413270016,0.033112,0,18.517302,0.09863,0.118705,17.489265,0.016759,0.087342,17.239868,0.01421,0.063348,17.116291,0.030337,0.048035,16.935089,0.101942,0.034057
587731186205786263,109716224425852928,0.053066,0,18.25646,0.066166,0.118766,16.736715,0.010055,0.087387,15.935165,0.008245651,0.06338,15.551158,0.007860852,0.048059,15.246545,0.019107,0.034075
587731186205786294,109716226116157440,0.147088,0,19.338617,0.089104,0.122096,18.245762,0.013553,0.089837,17.597122,0.012045,0.065157,17.199522,0.013596,0.049407,17.089561,0.048106,0.03503
587731186205851787,109716226099380224,0.111922,0,19.746017,0.125099,0.125896,18.05938,0.017648,0.092633,17.164635,0.015939,0.067185,16.782434,0.017091,0.050945,16.43482,0.030927,0.03612
587731186205851803,109716224224526336,0.157266,0,19.330772,0.196337,0.133604,17.839985,0.019723,0.098305,16.919813,0.012121,0.071299,16.461231,0.027791,0.054064,16.247046,0.058398,0.038332
587731186205917273,109716224052559872,0.053192,0,18.510815,0.122479,0.141974,17.327902,0.016575,0.104463,16.88658,0.015373,0.075765,16.610846,0.022111,0.057451,16.612694,0.091099,0.040733
587731186205917321,109716224253886464,0.155726,0,19.957617,0.18397,0.133709,18.247749,0.027005,0.098382,17.192949,0.020502,0.071355,16.722115,0.02062,0.054106,16.364048,0.035133,0.038362
587731186205917394,109998151368179712,0.148779,0,19.519268,0.11988,0.141246,18.348204,0.016039,0.103927,17.570822,0.011971,0.075377,17.135168,0.014264,0.057156,16.879353,0.046415,0.040524
587731186206048345,109716226413953024,0.039714,0,19.341593,0.216038,0.132057,17.803139,0.022267,0.097166,17.586473,0.027368,0.070473,17.438721,0.038662,0.053438,17.719137,0.204891,0.037888
587731186206048373,109716226430730240,0.152699,0,19.88228,0.214972,0.135729,18.439169,0.022462,0.099868,17.413198,0.016066,0.072433,17.013338,0.017045,0.054923,16.644955,0.047559,0.038941
587731186206048410,109716223905759232,0.071744,0,18.736322,0.073818,0.155604,17.550953,0.009710314,0.114492,16.925484,0.008845542,0.083039,16.566923,0.010267,0.062966,16.339357,0.034638,0.044644
587731186206113915,109716223926730752,0.064232,0,20.534079,0.22572,0.159163,18.544333,0.017017,0.11711,17.695293,0.011879,0.084938,17.259565,0.013796,0.064406,16.968828,0.036594,0.045665
587731186206113931,109716223922536448,0.157452,0,20.079632,0.246028,0.158427,18.583591,0.023935,0.116569,17.519857,0.01515,0.084546,17.055618,0.016018,0.064109,16.835886,0.054873,0.045454
587731186206113934,109998150722256896,0.071597,0,18.226828,0.090691,0.159935,16.463697,0.008050925,0.117679,15.484894,0.006051505,0.08535,14.992247,0.006546646,0.064719,14.654202,0.014955,0.045886
587731186206113975,109998151359791104,0.07124,0,18.887131,0.094157,0.171352,17.269266,0.008513023,0.126079,16.470304,0.006675406,0.091443,16.076197,0.007651081,0.069339,15.770625,0.023487,0.049162
587731186206113980,109998151540146176,0.071603,0,18.869383,0.089228,0.171607,16.975368,0.008194488,0.126267,16.033203,0.006484289,0.091579,15.601398,0.007012681,0.069442,15.268418,0.014845,0.049235
587731186206179416,109998151565312000,0.064995,0,18.630432,0.114347,0.157521,17.170525,0.013007,0.115903,16.55479,0.013206,0.084062,16.165731,0.016932,0.063742,15.8959,0.042593,0.045194
587731186206179421,109998151531757568,0.064732,0,19.743567,0.218994,0.159724,18.537123,0.024489,0.117523,17.693451,0.018325,0.085238,17.333361,0.021207,0.064633,16.987862,0.06415,0.045826
587731186206179425,109998151561117696,0.064278,0,17.484175,0.052807,0.163164,15.53838,0.008906487,0.120055,14.623116,0.007846178,0.087074,14.181605,0.00794662,0.066025,13.872301,0.010396,0.046813
587731186206179449,109998151556923392,0.062724,0,20.217846,0.191598,0.164022,18.588678,0.018237,0.120686,17.64897,0.012903,0.087531,17.173979,0.012819,0.066372,16.812714,0.03629,0.047059
587731186206179479,109998151519174656,0.044396,0,19.150986,0.076491,0.160166,17.399443,0.008625773,0.117849,16.557802,0.007545818,0.085474,16.156784,0.008252238,0.064812,15.835825,0.016819,0.045953
587731186206179492,109998151527563264,0.113359,0,20.83662,0.567681,0.14924,18.503574,0.025358,0.109809,17.583527,0.017862,0.079643,17.12241,0.019272,0.060391,16.715084,0.056494,0.042818
587731186206244986,109998151707918336,0.063794,0,18.829466,0.084009,0.152677,17.858505,0.01341,0.112339,17.460117,0.015099,0.081477,17.184103,0.019118,0.061782,17.186296,0.080026,0.043804
587731186206245018,109998151716306944,0.063523,0,17.97946,0.057291,0.146732,16.714405,0.007617055,0.107964,16.098604,0.006572533,0.078305,15.692746,0.007188146,0.059376,15.439483,0.023959,0.042098
587731186206245025,109998151712112640,0.142797,0,19.837111,0.293867,0.148389,18.491959,0.030108,0.109183,17.47101,0.025921,0.079189,17.066162,0.02451,0.060046,16.692596,0.065424,0.042574
587731186206310532,109998151754055680,0.063495,0,19.633142,0.198267,0.129962,17.910393,0.021989,0.095625,17.304348,0.020306,0.069355,16.917356,0.021182,0.05259,16.802635,0.06143,0.037287
587731186206310550,109998151812775936,0.109759,0,18.804848,0.142498,0.130257,17.477091,0.018123,0.095842,16.777962,0.013372,0.069512,16.372721,0.015856,0.052709,16.12883,0.049038,0.037371
587731186206376096,109998151795998720,0.133715,0,19.310946,0.136471,0.146077,18.139038,0.018018,0.107482,17.62417,0.019009,0.077955,17.330181,0.023542,0.059111,17.141113,0.081166,0.04191
587731186206441510,109998151846330368,0.16126,0,24.680744,21.920893,0.147642,18.603951,0.16833,0.108634,17.350382,0.185494,0.07879,16.963495,0.203055,0.059744,16.663216,0.295992,0.042359
587731186206441590,109998151850524672,0.15773,0,19.914131,0.222805,0.156081,18.746819,0.034986,0.114843,17.598122,0.020379,0.083294,17.15811,0.030353,0.063159,16.817799,0.055959,0.044781
587731186206441604,109998151825358848,0.161028,0,19.947851,0.248068,0.158818,18.284363,0.022742,0.116857,17.272259,0.009781706,0.084754,16.816593,0.015383,0.064267,16.656273,0.053421,0.045566
587731186206441634,110279119194816512,0.156054,0,20.21323,0.48663,0.157055,19.014946,0.119624,0.11556,17.84231,0.134914,0.083814,17.419098,0.145244,0.063553,17.099045,0.207426,0.04506
587731186206441635,109998151821164544,0.158564,0,20.705128,0.575999,0.157092,18.667747,0.083689,0.115587,17.474937,0.073139,0.083833,16.922436,0.063331,0.063568,16.40649,0.068081,0.045071
587731186206441655,110279119228370944,0.15833,0,20.259674,0.349647,0.153122,18.171808,0.025749,0.112666,17.117165,0.021992,0.081715,16.608242,0.022533,0.061962,16.242903,0.038999,0.043932
587731186206441667,110279119178039296,0.153928,0,19.912718,0.167542,0.155837,18.506252,0.018951,0.114663,17.435398,0.010967,0.083163,16.9387,0.011971,0.06306,16.514132,0.03271,0.044711
587731186206441668,110279119211593728,0.156574,0,20.29508,0.24526,0.156322,18.604336,0.021109,0.11502,17.484304,0.01355,0.083422,16.997593,0.014421,0.063257,16.599527,0.037064,0.04485
587731186206441694,109998151854718976,0.158462,0,20.504812,0.299116,0.15143,18.483988,0.020388,0.111421,17.35618,0.015641,0.080812,16.888447,0.015979,0.061277,16.610952,0.039871,0.043446
587731186206441711,110279119219982336,0.160587,0,20.682007,0.273432,0.154588,18.880608,0.022385,0.113745,17.734798,0.015294,0.082497,17.260256,0.014829,0.062555,16.942028,0.03922,0.044352
587731186206507133,109998151842136064,0.063069,0,20.080641,0.159926,0.138133,18.287418,0.014231,0.101637,17.471819,0.011639,0.073716,17.095894,0.012236,0.055896,16.808691,0.034988,0.039631
587731186206507141,110279119173844992,0.063927,0,17.32795,0.062006,0.140838,15.621506,0.007092923,0.103628,14.693493,0.006361997,0.075159,14.250249,0.006402499,0.056991,13.892945,0.01246,0.040407
587731186206507142,109998152018296832,0.063594,0,19.898033,0.827511,0.140448,17.695642,0.330468,0.103341,16.899483,0.425861,0.074951,16.706312,0.408491,0.056833,17.793699,0.602059,0.040295
587731186206507199,109998152009908224,0.064531,0,18.609568,0.091332,0.140994,17.080469,0.009770941,0.103742,16.319185,0.010366,0.075242,15.950444,0.009035873,0.057054,15.640598,0.027813,0.040452
587731186206507205,110279119186427904,0.080903,0,18.648607,0.09792,0.138924,17.751078,0.017378,0.102219,17.415678,0.016048,0.074138,17.168697,0.026312,0.056217,17.099766,0.103005,0.039858
587731186206507209,109998151997325312,0.121518,0,19.80757,0.192779,0.136889,18.437033,0.021748,0.100722,17.605808,0.01553,0.073052,17.138935,0.016944,0.055393,16.822678,0.052082,0.039274
587731186206507213,109998152001519616,0.063798,0,19.517776,0.123863,0.138742,18.043232,0.012305,0.102085,17.222277,0.011326,0.07404,16.832186,0.014693,0.056143,16.502234,0.034212,0.039806
587731186206572636,109998152215429120,0.084127,0,19.405479,0.145569,0.132888,18.009199,0.015613,0.097778,17.391178,0.014535,0.070917,17.012831,0.01689,0.053774,16.772594,0.056742,0.038126
587731186206572641,109998152232206336,0.213569,0,20.381401,0.365223,0.147021,18.936544,0.039423,0.108177,17.58655,0.023226,0.078459,17.03867,0.020844,0.059493,16.74984,0.056443,0.042181
587731186206638141,110279118993489920,0.062898,0,18.218233,0.07132,0.129241,16.607019,0.006651851,0.095094,15.758591,0.005035983,0.06897,15.387627,0.005657689,0.052298,15.099263,0.017942,0.03708
587731186206638222,109998152198651904,0.063342,0,18.227604,0.067434,0.140748,16.98251,0.008559646,0.103561,16.438139,0.008368571,0.075111,16.065685,0.009678808,0.056955,15.96553,0.03615,0.040382
587731186206703746,110279119568109568,0.041893,0,17.661736,0.052093,0.130992,16.19121,0.011568,0.096383,15.496882,0.008932281,0.069905,15.100715,0.008993867,0.053007,14.837267,0.013894,0.037582
587731186206769265,110279119039627264,0.041805,0,18.588129,0.106139,0.117746,17.131872,0.010811,0.086637,16.63718,0.011724,0.062836,16.333351,0.01395,0.047647,16.492243,0.068748,0.033782
587731186206965935,110279118876049408,0.046148,0,16.998625,0.026945,0.100527,15.552876,0.003844997,0.073967,14.875431,0.003845978,0.053647,14.499519,0.004382315,0.040679,14.266449,0.009492291,0.028842
587731186206965955,110279118871855104,0.060279,0,17.995016,0.060251,0.093597,16.763859,0.007531343,0.068868,16.168707,0.007070655,0.049949,15.826464,0.008396359,0.037875,15.602063,0.02776,0.026854
587731186207031423,110279119958179840,0.215922,0,20.074835,0.268549,0.102135,18.785105,0.031816,0.07515,17.429476,0.016137,0.054505,16.915628,0.016936,0.041329,16.542936,0.044973,0.029303
587731186207031456,110279119983345664,0.080868,0,19.240179,0.183074,0.10475,17.825487,0.020249,0.077074,17.508242,0.017973,0.055901,17.295942,0.032059,0.042388,17.77051,0.202718,0.030053
587731186207031493,110279118678917120,0.216644,0,20.808825,0.606941,0.101047,18.85434,0.039177,0.07435,17.426741,0.021028,0.053925,16.939011,0.022239,0.040889,16.758345,0.061952,0.028991
587731186207031497,110279118725054464,0.213164,0,20.679506,0.424583,0.104359,18.856222,0.049488,0.076787,17.640142,0.068186,0.055692,17.162512,0.072333,0.04223,16.710596,0.081966,0.029941
587731186207031502,110279118720860160,0.218656,0,20.404881,0.27489,0.098303,18.901215,0.030452,0.072331,17.577246,0.019203,0.05246,17.061712,0.020061,0.039779,16.737679,0.044618,0.028204
587731186207096916,110279118523727872,0.063282,0,20.205219,0.273939,0.104934,18.351173,0.131359,0.077209,17.668194,0.103263,0.055998,17.244823,0.098773,0.042462,17.119074,0.102591,0.030106
587731186207096926,110279118485979136,0.05986,0,18.856716,0.105411,0.104195,17.21487,0.009369463,0.076666,16.420895,0.00756182,0.055604,16.039722,0.008623505,0.042163,15.765595,0.026781,0.029894
587731186207096961,110279118494367744,0.058245,0,20.052202,0.159006,0.119584,18.081333,0.0108,0.087989,17.263227,0.00830772,0.063817,16.865732,0.009227008,0.04839,16.542107,0.027694,0.034309
587731186207096962,110279118490173440,0.058166,0,19.305719,0.100524,0.122384,17.561741,0.008813011,0.090049,16.729893,0.006745235,0.065311,16.322729,0.007704387,0.049523,16.088316,0.022426,0.035113
587731186207096970,110279118498562048,0.060502,0,19.964697,0.274924,0.122632,17.826511,0.015441,0.090231,17.019707,0.012566,0.065443,16.654181,0.013868,0.049624,16.574287,0.052185,0.035184
587731186207096979,110279118532116480,0.056355,0,19.365103,0.142497,0.111239,17.677071,0.012116,0.081849,16.828642,0.00919564,0.059363,16.406178,0.010114,0.045013,16.166113,0.032529,0.031915
587731186207096991,110279118506950656,0.059528,0,17.841309,0.064065,0.124589,16.249071,0.007235778,0.091671,15.374201,0.005997394,0.066488,14.964647,0.006434149,0.050416,14.679433,0.014961,0.035745
587731186207097000,110279118557282304,0.055711,0,19.526148,0.134065,0.122339,17.821966,0.016289,0.090016,17.001692,0.01376,0.065287,16.629549,0.014282,0.049505,16.37615,0.0329,0.0351
587731186207097010,110279120067231744,0.056409,0,18.609125,0.060421,0.107558,16.801098,0.012547,0.07914,15.987797,0.011564,0.057399,15.605051,0.012203,0.043524,15.318741,0.01607,0.030859
587731186207097026,110279118527922176,0.060536,0,18.972355,0.144292,0.111731,17.054235,0.009741728,0.082211,16.231594,0.007609047,0.059626,15.828973,0.008576902,0.045213,15.697104,0.030741,0.032056
587731186207097032,110279118519533568,0.058049,0,18.956644,0.074923,0.119869,17.107016,0.006643308,0.088198,16.243656,0.005518938,0.063969,15.822065,0.005798194,0.048506,15.522823,0.014317,0.034391
587731186207162472,110279118544699392,0.129316,0,19.659405,0.093663,0.120815,18.384127,0.01192,0.088894,17.677315,0.010277,0.064474,17.251593,0.010907,0.048888,17.055782,0.036644,0.034662
587731186207162478,110279118364344320,0.058891,0,19.365171,0.133157,0.120259,17.397392,0.011419,0.088485,16.565107,0.009843088,0.064177,16.129942,0.010378,0.048663,15.885877,0.023153,0.034503
587731186207162515,110279118389510144,0.167936,0,19.387482,0.079309,0.11849,18.337158,0.012671,0.087184,17.669456,0.011654,0.063233,17.225306,0.011824,0.047948,17.083387,0.040592,0.033996
587731186207162530,110279118553088000,0.058713,0,18.423122,0.086752,0.111186,16.481913,0.006354742,0.08181,15.572004,0.004729031,0.059335,15.152089,0.005000361,0.044992,14.823142,0.013869,0.0319
587731186207162556,110279118385315840,0.060319,0,19.285585,0.07872,0.121927,17.618736,0.012969,0.089713,16.751381,0.013769,0.065067,16.350145,0.010982,0.049338,15.979009,0.018611,0.034982
587731186207162579,110279118376927232,0.058716,0,19.793156,0.178312,0.11743,18.231655,0.016267,0.086404,17.410589,0.012808,0.062667,17.033051,0.01459,0.047519,16.696568,0.04274,0.033691
587731186207228098,110279120235003904,0.068832,0,18.795475,0.083532,0.11487,17.679153,0.01225,0.08452,17.25918,0.014101,0.061301,16.997864,0.016758,0.046483,16.813112,0.056732,0.032957
587731186207293608,110279118183989248,0.22505,0,23.964054,8.896631,0.108354,18.621277,0.032911,0.079726,17.197048,0.015287,0.057824,16.720703,0.01755,0.043846,16.448076,0.049566,0.031087
587731186207293628,110279118221737984,0.225764,0,20.566978,0.387319,0.117077,18.703314,0.029171,0.086144,17.41239,0.015305,0.062479,16.885574,0.017332,0.047376,16.55991,0.043541,0.03359
587731186207293651,110279120406970368,0.118767,0,18.691683,0.110276,0.122558,17.329628,0.012244,0.090177,16.550356,0.009831078,0.065404,16.152977,0.010985,0.049594,15.894951,0.035788,0.035163
587731186207358981,110279120394387456,0.118971,0,21.058043,0.283024,0.121243,18.652903,0.027996,0.089209,17.672016,0.028628,0.064702,17.138792,0.031124,0.049062,16.707571,0.0385,0.034785
587731186207359161,110279120398581760,0.219371,0,20.163593,0.506818,0.11282,18.457638,0.040359,0.083012,17.015991,0.018366,0.060207,16.499298,0.019281,0.045653,16.254333,0.059676,0.032369
587731186207424641,110560641420361728,0.073273,0,19.764978,0.126655,0.110451,18.341337,0.017097,0.081269,17.531647,0.014436,0.058943,17.113316,0.01631,0.044695,16.813993,0.036198,0.031689
587731186207490127,110279118053965824,0.073872,0,18.886442,0.141641,0.11866,17.551323,0.025696,0.087309,16.807878,0.018248,0.063324,16.366228,0.019699,0.048016,16.232065,0.055592,0.034044
587731186207490173,110279120566353920,0.068379,0,17.587227,0.046885,0.102782,16.081322,0.00519893,0.075626,15.321159,0.00463561,0.05485,14.928514,0.005547266,0.041591,14.682237,0.014155,0.029489
587731186207490182,110279118041382912,0.10765,0,19.199476,0.095704,0.11398,18.181295,0.014896,0.083865,17.609741,0.014031,0.060826,17.273193,0.016566,0.046123,17.322218,0.07255,0.032702
587731186207555664,110279120570548224,0.103662,0,19.188097,0.089364,0.100439,18.094713,0.01319,0.073902,17.674242,0.01423,0.0536,17.354311,0.016998,0.040643,17.283615,0.064821,0.028817
587731186207555684,110279118058160128,0.152896,0,19.022203,0.059793,0.103558,18.113314,0.010508,0.076197,17.506691,0.009656156,0.055264,17.115602,0.010781,0.041905,16.992512,0.039071,0.029711
587731186207621250,110560641256783872,0.08013,0,18.151928,0.037721,0.104416,17.032892,0.005651612,0.076828,16.539164,0.005594476,0.055722,16.181345,0.006560377,0.042253,16.066643,0.023581,0.029958
587731186207621298,110560641260978176,0.236648,0,20.485569,0.421555,0.102705,18.840149,0.035043,0.07557,17.723324,0.013615,0.054809,17.194853,0.020684,0.04156,16.883821,0.064324,0.029467
587731186207686790,110560641089011712,0.106458,0,20.111713,0.285771,0.092645,18.474285,0.025528,0.068167,17.483391,0.017265,0.04944,17.042393,0.018496,0.037489,16.737268,0.055876,0.02658
587731186207686802,110560641080623104,0.10747,0,18.971518,0.089221,0.094767,17.534161,0.010364,0.069729,16.639523,0.007687107,0.050573,16.155931,0.008130241,0.038348,15.814385,0.022052,0.027189
587731186207686803,110560641105788928,0.041965,0,17.625109,0.061795,0.092974,16.118799,0.006042691,0.068409,15.376936,0.006332856,0.049616,14.961454,0.005633157,0.037622,14.679291,0.020056,0.026675
587731186207752288,110560640942211072,0.058975,0,18.354263,0.09128,0.090999,17.157856,0.013815,0.066956,16.734186,0.024613,0.048562,16.399208,0.016143,0.036823,16.354288,0.064886,0.026108
587731186207752302,110560640917045248,0.030181,0,17.050432,0.051622,0.094162,15.75317,0.009777165,0.069283,15.322469,0.008298391,0.05025,15.120434,0.010902,0.038103,15.061161,0.033163,0.027016
587731186207752352,110560641055457280,0.182571,0,19.831253,0.226805,0.094713,18.48435,0.026185,0.069689,17.672256,0.019751,0.050544,17.24699,0.022019,0.038326,17.036486,0.075254,0.027174
587731186207817832,110560640896073728,0.068168,0,17.816872,0.067934,0.098323,16.451315,0.00769413,0.072345,15.771833,0.006632512,0.052471,15.389141,0.007560168,0.039787,15.14362,0.024688,0.028209
587731186207817849,110560640875102208,0.196242,0,20.183723,0.247405,0.104414,18.426561,0.021061,0.076827,17.418415,0.014807,0.055721,16.953882,0.014429,0.042252,16.58115,0.040287,0.029957
587731186207817858,110560640929628160,0.030259,0,17.442366,0.060354,0.096812,16.382845,0.009466507,0.071233,16.001667,0.007068207,0.051664,15.788062,0.01336,0.039175,15.632008,0.048548,0.027776
587731186207948934,110560642074673152,0.191196,0,20.252958,0.257784,0.115587,18.602634,0.022718,0.085048,17.352299,0.0134,0.061684,16.89241,0.013614,0.046773,16.503132,0.037041,0.033163
587731186208014401,110560640707330048,0.046559,0,18.343702,0.035826,0.097934,17.46126,0.007144967,0.072059,17.169855,0.00858993,0.052263,16.955305,0.010724,0.03963,16.769859,0.035781,0.028098
